,STATE,CITY
32059,ca,
32062,tx,austin
32063,mi,
32065,ca,
32071,ne,
32072,ny,new york
32073,ca,
32074,il,chicago
32078,ca,
32084,ca,
32086,nm,
32090,ca,
32093,ca,
32095,tx,houston
32101,ne,
32103,tx,houston
32105,md,
32116,oh,
32118,ca,
32119,ca,san francisco
32121,ct,
32123,ny,new york
32124,ny,new york
32126,ny,new york
32130,ca,
32132,ca,los angeles
32135,ca,san diego
32138,nv,las vegas
32143,ny,new york
32144,ga,
32145,ca,
32151,or,
32152,wa,seattle
32153,ca,
32157,ca,los angeles
32158,fl,
32161,fl,
32162,fl,
32163,fl,
32175,tx,austin
32186,az,phoenix
32189,va,
32194,vt,
32195,pa,new york
32197,tx,austin
32211,ga,
32228,ma,boston
32237,ky,
32242,ca,san francisco
32248,az,
32270,mi,
32274,tx,fort worth
32277,il,chicago
32279,fl,jacksonville
32280,fl,
32281,tx,
32286,ca,san francisco
32292,ca,san francisco
32297,ny,new york
32304,ny,new york
32305,ca,
32306,ca,
32309,nc,
32315,ny,new york
32318,ca,san francisco
32319,ca,san francisco
32329,fl,jacksonville
32339,ca,san francisco
32340,ca,
32341,ca,
32342,ca,
32343,ca,
32345,ca,
32363,ga,
32374,ga,
32375,ca,
32376,ma,boston
32377,ma,boston
32379,ma,
32380,ca,san diego
32382,hi,
32395,wi,
32396,wi,
32399,ga,
32401,ca,
32402,ma,
32403,vt,
32404,dc,washington
32413,nc,
32425,il,chicago
32427,nc,
32429,ct,
32435,wa,seattle
32459,ca,
32473,dc,washington
32481,ca,san francisco
32482,ga,
32488,tx,houston
32493,ga,
32506,tx,
32507,oh,
32513,fl,
32515,dc,washington
32518,ca,
32526,nj,
32536,ca,san francisco
32543,ma,boston
32545,nc,
32548,vt,
32550,az,
32557,ca,san diego
32561,ca,
32563,ga,
32572,nc,
32574,ny,new york
32580,nc,charlotte
32589,ga,
32591,ca,
32593,ca,
32595,oh,columbus
32605,ca,
32611,ca,
32625,ut,
32628,hi,
32629,ca,
32638,ca,
32639,ma,boston
32641,va,
32647,ca,
32659,va,
32661,ca,
32665,ca,
32667,ca,
32669,ny,new york
32671,ca,los angeles
32674,ca,san francisco
32676,ca,
32700,ky,
32707,il,chicago
32709,tx,houston
32714,co,
32741,fl,
32744,ca,
32754,oh,columbus
32759,ca,
32760,tx,austin
32762,tx,
32766,ga,
32771,dc,washington
32778,nj,
32787,ca,
32798,nc,
32799,or,portland
32800,ca,
32815,la,
32816,la,los angeles
32817,ca,san diego
32827,dc,washington
32833,ny,new york
32834,ny,new york
32839,tx,
32842,oh,
32843,ca,
32844,oh,
32846,ca,
32852,ca,los angeles
32856,ca,
32863,nj,
32877,ca,
32879,hi,
32888,pa,
32892,il,chicago
32914,hi,
32920,tx,austin
32940,ca,
32943,ca,
32950,tx,austin
32951,tx,austin
32952,tx,austin
32953,ca,san francisco
32955,ca,
32958,tn,
32959,oh,
32970,dc,washington
32972,ca,
32979,va,
32985,nv,
32990,tn,memphis
33013,ny,new york
33027,ny,new york
33031,pa,philadelphia
33032,ca,
33036,nc,charlotte
33042,hi,
33045,tn,
33048,ny,new york
33054,wa,
33083,il,chicago
33084,or,portland
33098,or,portland
33110,ca,san francisco
33115,in,
33117,oh,
33125,ct,
33128,fl,
33133,ca,
33136,fl,
33144,fl,
33153,ny,new york
33158,ma,boston
33184,tn,
33188,ca,
33196,ca,
33198,ma,boston
33218,ma,boston
33227,tx,houston
33239,tx,
33289,tx,
33293,az,phoenix
33307,co,denver
33310,co,denver
33324,ny,new york
33328,id,
33337,or,portland
33338,ca,
33339,ca,
33340,ca,
33341,ca,
33342,ca,
33344,nc,
33346,il,chicago
33350,dc,washington
33359,ny,new york
33360,wi,milwaukee
33374,tx,
33379,ky,
33380,mn,austin
33384,ca,
33385,tx,
33388,ct,
33389,pa,
33392,nj,
33393,oh,
33395,fl,
33397,oh,
33405,ca,
33407,ca,
33410,ar,
33412,al,
33413,az,
33423,tn,
33428,ar,
33433,or,portland
33438,la,los angeles
33453,ca,
33458,mt,
33460,ca,
33461,ca,los angeles
33464,wa,seattle
33483,oh,
33493,ca,los angeles
33508,ia,
33511,tx,
33526,fl,
33540,ny,new york
33551,tn,
33567,ny,new york
33576,ny,new york
33584,tx,
33587,ny,new york
33588,ny,new york
33590,ca,
33595,wa,washington
33596,tx,
33597,ca,san jose
33607,dc,washington
33631,wa,washington
33661,pa,philadelphia
33666,ny,new york
33696,fl,
33709,il,chicago
33717,fl,
33718,tx,austin
33724,tx,austin
33732,ca,
33735,il,chicago
33740,ny,new york
33768,oh,columbus
33770,mi,
33790,ca,
33791,il,chicago
33796,ny,
33799,wa,
33822,tx,austin
33831,ia,
33833,ny,new york
33859,ca,
33877,il,
33882,ca,
33890,oh,columbus
33891,oh,columbus
33892,oh,columbus
33893,oh,columbus
33911,pa,
33932,ca,los angeles
33936,ne,
33939,oh,
33952,tx,austin
33956,tx,
33959,ny,new york
33963,nj,
33972,tx,
33981,ma,boston
33985,ca,los angeles
34005,ny,new york
34010,pa,
34015,ny,new york
34027,ny,new york
34031,ny,new york
34041,ma,boston
34053,nc,
34069,tx,austin
34075,tx,austin
34090,fl,
34091,ny,new york
34106,pa,philadelphia
34133,fl,
34143,mo,
34178,ny,
34192,ny,new york
34208,ca,
34209,ca,
34210,ca,
34211,ca,
34213,ca,
34217,tn,
34218,mi,
34254,co,denver
34258,ca,san diego
34265,ny,new york
34271,nm,
34311,in,
34322,ca,san francisco
34326,oh,
34329,oh,
34339,nj,
34352,ks,
34358,nv,las vegas
34371,fl,
34372,oh,columbus
34409,oh,columbus
34466,ny,new york
34488,tn,
34492,ny,new york
34498,md,
34514,wa,seattle
34517,wa,seattle
34519,wa,seattle
34521,wa,seattle
34522,wa,seattle
34526,wa,seattle
34527,wa,seattle
34528,wa,seattle
34529,wa,seattle
34530,wa,seattle
34531,wa,seattle
34532,wa,seattle
34535,wa,seattle
34536,wa,seattle
34539,wa,seattle
34540,wa,seattle
34541,wa,seattle
34542,wa,seattle
34575,il,chicago
34581,ca,los angeles
34589,ca,san francisco
34600,tx,dallas
34604,mi,detroit
34612,ca,
34613,ca,
34614,ca,
34615,ca,
34616,ca,
34620,ca,san francisco
34631,il,chicago
34659,ma,boston
34670,oh,
34700,tx,austin
34710,ca,
34735,ca,
34791,dc,washington
34833,co,denver
34836,az,
34849,ca,
34880,ca,
34885,ny,new york
34886,dc,washington
34906,ca,
34918,il,chicago
34926,ks,
34932,mi,detroit
34941,dc,washington
34952,ca,san francisco
34957,ny,new york
34959,ca,
34960,ca,
34961,ca,
34962,ca,
34964,ca,
34985,ny,new york
34992,ca,san francisco
34999,ca,
35001,dc,washington
35032,il,chicago
35033,ca,los angeles
35039,az,
35043,ca,san francisco
35052,ca,los angeles
35054,ca,los angeles
35056,ca,
35077,wa,seattle
35081,ca,
35088,ca,
35089,ca,
35096,ca,los angeles
35101,ca,los angeles
35104,ca,los angeles
35108,ny,new york
35127,ca,san francisco
35129,wi,
35137,nv,las vegas
35146,oh,columbus
35147,mn,
35149,ca,san francisco
35154,pa,philadelphia
35160,pa,philadelphia
35164,mi,
35174,tx,houston
35181,ny,new york
35182,ca,
35191,il,chicago
35197,tx,houston
35199,ca,san diego
35201,ma,boston
35207,ca,
35211,ca,los angeles
35217,ga,
35218,tx,houston
35226,ca,san diego
35227,ca,san francisco
35245,al,
35249,il,
35256,oh,
35265,ca,san francisco
35274,ca,
35277,va,
35282,ca,los angeles
35285,ca,
35290,ca,los angeles
35292,ca,los angeles
35293,az,phoenix
35294,va,
35296,co,
35299,ky,
35301,tn,memphis
35307,az,phoenix
35313,ca,
35314,ca,
35315,ca,
35316,ca,
35317,ca,
35323,wa,seattle
35325,ca,los angeles
35337,tn,
35342,ma,boston
35349,nj,
35354,ny,
35356,or,portland
35368,tx,austin
35369,tx,austin
35371,tx,houston
35372,nj,
35373,ny,new york
35378,va,
35386,tx,san antonio
35387,tx,austin
35388,tx,austin
35409,tx,austin
35410,tx,houston
35415,al,
35418,nc,
35424,nc,
35431,nv,las vegas
35438,tx,austin
35439,ca,
35441,pa,
35442,tx,austin
35443,ca,los angeles
35444,tx,austin
35447,ca,san francisco
35454,la,los angeles
35457,al,
35460,tx,san antonio
35468,tx,austin
35470,al,
35474,ca,san francisco
35475,tx,austin
35476,tx,austin
35477,tx,austin
35485,ma,boston
35486,tx,austin
35494,oh,columbus
35495,oh,columbus
35496,tx,austin
35503,tx,austin
35506,tx,austin
35512,md,baltimore
35518,tx,austin
35519,ca,los angeles
35520,ca,los angeles
35526,ca,
35528,ar,
35529,ca,san francisco
35532,ca,san francisco
35533,ca,san francisco
35534,ca,san francisco
35536,ca,
35539,ny,new york
35542,ca,san jose
35544,ca,los angeles
35551,tx,houston
35556,ca,
35557,tx,austin
35558,or,portland
35559,wa,seattle
35560,ny,new york
35562,ca,san francisco
35563,tx,
35566,ca,san francisco
35576,tx,austin
35577,tx,austin
35580,la,los angeles
35589,tx,
35592,az,
35601,tx,houston
35602,il,
35605,mo,
35606,ma,boston
35607,co,denver
35614,tx,
35616,ca,los angeles
35617,ca,san francisco
35620,il,
35644,sc,
35646,ok,
35648,nc,charlotte
35649,mo,
35650,la,los angeles
35656,ca,san francisco
35663,ny,
35664,ca,san francisco
35665,nj,
35666,ca,los angeles
35668,dc,washington
35669,mo,
35682,il,chicago
35687,nv,las vegas
35690,ny,new york
35691,ca,
35693,tx,
35695,ca,
35697,fl,
35703,dc,washington
35705,pa,
35708,dc,washington
35709,ca,
35710,ca,
35712,ca,
35713,ca,
35715,ca,
35716,tx,austin
35718,tx,houston
35725,ca,san francisco
35727,ny,new york
35728,fl,
35730,ca,san francisco
35733,ca,
35734,ca,los angeles
35744,ny,new york
35746,ca,
35748,ca,los angeles
35750,ca,san francisco
35757,ca,
35759,il,chicago
35763,ca,san francisco
35766,ma,boston
35767,ca,san francisco
35769,ca,san francisco
35770,ca,
35771,fl,
35782,ca,
35784,az,
35790,ca,los angeles
35791,ca,los angeles
35796,fl,
35797,co,denver
35809,vt,
35817,ny,new york
35818,ny,new york
35819,ca,
35820,ca,san francisco
35822,nv,las vegas
35825,ca,san francisco
35828,ca,san francisco
35829,pa,
35830,nj,
35834,ri,
35842,nh,
35847,fl,
35856,il,
35863,ca,los angeles
35867,ca,los angeles
35869,ga,
35870,il,chicago
35874,ca,san jose
35883,nv,
35888,fl,
35891,ny,new york
35901,co,denver
35903,az,
35904,ny,new york
35906,tn,memphis
35907,oh,columbus
35920,co,denver
35923,ca,san francisco
35924,ma,boston
35935,ny,new york
35945,fl,
35946,ca,los angeles
35976,ca,
35982,ca,san francisco
35996,va,
35998,tx,
36001,ca,
36015,co,
36017,ca,los angeles
36018,co,denver
36019,sc,
36024,ca,
36025,al,
36035,tx,
36047,fl,
36080,ca,los angeles
36082,az,
36087,tx,austin
36088,tx,austin
36090,fl,
36095,il,chicago
36101,ca,san francisco
36108,ca,
36112,ky,
36119,ma,
36121,ca,
36127,me,
36132,ga,
36136,pa,
36138,ma,
36143,ca,san diego
36147,il,chicago
36152,ny,new york
36154,ny,new york
36156,dc,washington
36161,ca,san francisco
36162,ri,
36169,ny,new york
36170,ny,new york
36175,ny,new york
36180,ga,
36186,pa,
36201,or,portland
36233,ca,
36234,ca,
36235,ca,
36236,ca,
36238,ca,
36243,ca,los angeles
36256,ca,
36265,ga,
36270,mi,detroit
36271,wa,
36272,wa,
36273,wa,
36274,wa,
36275,wa,
36276,wa,
36277,tn,memphis
36278,az,
36285,az,phoenix
36298,la,los angeles
36302,ca,los angeles
36326,mi,
36332,tx,austin
36333,ca,
36337,ca,
36341,or,
36343,ma,boston
36346,nv,las vegas
36347,ca,
36352,fl,
36353,tx,
36359,nv,
36363,va,
36364,oh,
36369,oh,
36370,il,
36372,fl,
36376,ca,los angeles
36386,ca,san diego
36393,va,
36401,ca,los angeles
36409,ga,
36421,vt,
36422,ca,
36427,il,chicago
36434,ma,boston
36437,or,portland
36440,wa,seattle
36443,or,portland
36446,ca,san diego
36460,ca,san francisco
36471,ca,san francisco
36478,fl,
36480,fl,
36491,tx,houston
36512,ny,new york
36522,ut,
36531,ca,
36538,wv,
36540,dc,washington
36541,ut,
36554,ca,los angeles
36558,or,
36559,nc,
36561,ca,san diego
36572,ca,los angeles
36580,ny,new york
36590,co,denver
36601,fl,
36605,ny,new york
36610,ny,new york
36623,ga,
36625,ca,los angeles
36634,vt,
36639,nv,las vegas
36644,ma,
36646,co,denver
36647,vt,
36651,nv,
36656,ca,
36660,ny,new york
36661,dc,washington
36662,ca,
36663,ca,
36664,ca,
36665,ca,
36666,ca,
36667,ca,
36668,co,denver
36669,vt,
36686,ny,new york
36691,co,denver
36699,ny,new york
36702,oh,
36706,tx,austin
36711,ny,new york
36712,ga,
36723,il,chicago
36727,oh,
36735,ut,
36749,ca,
36754,ny,new york
36755,ny,new york
36760,oh,
36763,ca,san diego
36771,wa,
36779,al,
36783,ca,
36788,ut,
36793,tx,san antonio
36795,tx,austin
36797,ny,new york
36798,ca,los angeles
36801,ca,san francisco
36803,ny,
36815,ca,
36827,ca,
36828,mt,
36832,pa,
36834,tn,
36835,dc,washington
36839,dc,washington
36841,fl,
36851,tx,
36867,co,denver
36872,ny,new york
36880,ny,new york
36891,ga,
36898,fl,
36901,va,
36911,ca,san diego
36912,ga,
36920,nv,las vegas
36929,nh,
36930,il,chicago
36941,dc,washington
36951,va,
36953,ny,new york
36967,ma,boston
36976,ma,boston
36987,ar,
37001,ca,san diego
37003,fl,
37004,wi,
37016,ny,
37023,ca,
37038,co,denver
37044,tx,houston
37045,fl,
37050,fl,
37054,tx,san antonio
37068,ny,new york
37091,tx,houston
37098,fl,
37108,ca,
37109,ca,
37110,ca,
37111,ca,
37112,ca,
37114,tx,houston
37124,ma,boston
37125,ca,los angeles
37131,dc,washington
37137,ny,new york
37138,ny,new york
37139,ma,
37152,ct,
37160,fl,washington
37167,ut,
37171,wi,
37175,ca,los angeles
37179,dc,washington
37199,az,
37200,nc,
37202,ma,boston
37220,ny,new york
37236,mi,detroit
37244,pa,philadelphia
37261,ny,
37262,ny,new york
37281,ca,san francisco
37285,ca,san francisco
37288,ny,
37297,fl,
37308,fl,jacksonville
37340,ma,
37345,ma,
37353,ca,san francisco
37360,in,indianapolis
37388,tx,
37394,va,
37400,oh,
37402,nj,
37411,ny,new york
37413,ny,new york
37416,wi,
37420,ny,new york
37442,ny,
37443,co,
37457,ca,
37458,tn,
37496,ca,
37497,ca,
37498,ca,
37499,ca,
37500,ca,
37504,ma,
37510,mi,
37536,tx,
37559,tx,houston
37562,ny,new york
37577,tx,
37615,pa,philadelphia
37629,oh,columbus
37630,oh,columbus
37644,dc,washington
37657,ca,
37673,wa,seattle
37741,ca,los angeles
37743,il,chicago
37761,ca,
37768,ca,
37780,ca,
37785,ca,
37786,ca,
37788,ca,san francisco
37789,ny,new york
37791,ca,
37792,ny,new york
37794,ny,new york
37795,ny,new york
37799,ca,
37800,ca,
37801,ca,
37802,ca,
37803,ca,
37810,ca,los angeles
37812,ca,
37829,ca,
37830,tx,fort worth
37832,ny,new york
37833,ny,new york
37836,ny,new york
37837,ny,new york
37838,ca,
37839,ny,new york
37842,ny,new york
37843,ny,new york
37873,ca,san francisco
37878,ca,
37879,ca,
37880,ca,
37881,ca,
37883,ca,
37886,wi,
37901,fl,
37903,wa,seattle
37912,ny,
37946,nv,las vegas
37963,tx,dallas
37974,sd,
37975,pa,
37976,ca,
37981,ca,
37986,ca,
38013,oh,columbus
38015,oh,columbus
38026,ca,san diego
38029,ca,
38055,ca,
38056,tx,fort worth
38059,ca,
38069,ca,
38070,ca,
38075,ca,
38086,ca,
38095,ca,
38096,ca,
38098,ca,
38105,va,
38107,ga,
38108,ca,los angeles
38111,ca,los angeles
38112,fl,
38113,ca,los angeles
38116,ca,
38119,ca,
38120,ca,los angeles
38131,ca,los angeles
38140,ca,san francisco
38153,ca,san diego
38154,nv,
38164,va,
38174,ca,
38175,ca,
38176,ca,
38177,ca,
38178,ca,
38198,md,baltimore
38218,ga,
38230,nj,
38241,ny,new york
38243,oh,columbus
38244,ny,new york
38250,al,
38252,ca,san francisco
38255,hi,
38264,az,
38266,ca,san francisco
38275,nv,las vegas
38282,oh,columbus
38283,oh,columbus
38289,hi,
38290,ca,
38296,dc,washington
38301,nv,las vegas
38308,ny,new york
38319,ca,los angeles
38320,ca,san francisco
38321,fl,
38328,ca,los angeles
38332,ky,
38344,tx,houston
38346,pa,
38351,ca,
38356,dc,washington
38357,ca,san francisco
38360,ca,los angeles
38361,dc,washington
38365,in,
38367,az,
38368,ca,
38372,fl,
38393,tx,
38395,il,
38407,mo,
38417,tx,fort worth
38420,az,phoenix
38421,oh,columbus
38434,nv,las vegas
38443,ca,
38450,ca,
38451,ca,
38452,ca,
38453,ca,
38454,ca,
38456,ms,
38463,oh,
38464,tx,
38470,tx,dallas
38471,ny,new york
38481,fl,
38484,dc,washington
38485,dc,washington
38500,md,baltimore
38511,ny,
38518,ga,
38525,ny,new york
38533,ca,san diego
38535,ca,san francisco
38547,dc,washington
38548,wa,seattle
38554,or,portland
38561,tx,austin
38562,ca,
38572,tx,
38575,ca,
38576,ca,
38577,ca,
38585,ny,new york
38592,ca,
38600,ma,boston
38602,oh,columbus
38604,oh,
38612,pa,
38618,tx,
38621,oh,
38625,tx,houston
38638,oh,columbus
38639,ca,los angeles
38642,ca,
38644,dc,washington
38648,nv,las vegas
38653,ca,
38659,md,
38660,ca,san francisco
38663,ca,
38669,pa,philadelphia
38670,ga,
38673,fl,
38676,fl,
38678,la,los angeles
38691,ca,san francisco
38710,co,denver
38712,ny,new york
38717,tx,
38742,ca,
38752,ca,
38756,mi,
38757,nc,charlotte
38759,nj,
38760,or,portland
38762,mi,
38769,ri,
38778,tx,dallas
38779,tx,dallas
38794,nj,
38795,ri,
38802,ca,
38803,ca,
38804,ca,
38805,ca,
38807,ca,
38809,al,
38816,ri,
38820,ca,los angeles
38822,ca,
38828,ca,los angeles
38835,az,phoenix
38836,ma,boston
38837,hi,
38839,ma,boston
38865,ca,san francisco
38891,ny,new york
38894,ca,los angeles
38900,ca,san francisco
38907,co,
38911,fl,
38916,il,chicago
38923,fl,
38924,ca,
38934,ok,
38935,ca,san jose
38936,ok,
38949,ca,
38950,ca,
38952,ca,los angeles
38975,dc,washington
38977,ca,san francisco
38978,ca,los angeles
38984,or,portland
38986,co,denver
38992,ny,
39000,oh,columbus
39001,oh,columbus
39002,oh,columbus
39010,ca,san francisco
39019,pa,philadelphia
39023,ct,
39024,hi,
39034,hi,
39036,tn,
39038,hi,
39041,va,
39049,ca,san diego
39053,hi,
39055,co,denver
39057,il,chicago
39067,ny,
39105,dc,washington
39122,ny,new york
39125,tn,
39127,ny,new york
39130,ca,san francisco
39147,ca,
39161,ks,
39178,ny,new york
39181,la,los angeles
39187,ny,new york
39190,nv,
39191,mo,
39195,il,chicago
39199,ca,los angeles
39201,tx,houston
39202,tx,
39206,ca,
39229,nj,
39235,ma,boston
39238,il,chicago
39241,ny,new york
39242,ny,new york
39251,ca,san diego
39254,ca,
39255,ca,
39256,ca,
39257,ca,
39258,ca,
39260,nj,
39261,ca,san diego
39262,ca,san diego
39263,ca,san diego
39264,ca,san diego
39266,tx,
39271,ny,new york
39276,ca,san diego
39277,ny,
39280,ny,new york
39282,ca,san diego
39284,il,
39288,ca,
39296,tx,dallas
39297,wa,washington
39299,mi,
39304,oh,
39318,ca,
39320,or,
39326,ri,
39330,fl,
39332,il,chicago
39333,tx,houston
39342,ca,los angeles
39350,ct,
39354,fl,
39355,tx,austin
39361,pr,
39363,ca,san francisco
39366,ca,san francisco
39368,ca,los angeles
39370,fl,
39371,fl,
39373,fl,
39375,fl,
39376,ri,
39377,fl,
39378,fl,
39379,fl,
39380,fl,
39381,fl,
39384,fl,
39387,fl,
39389,fl,
39390,fl,
39397,ny,new york
39401,il,chicago
39412,or,
39415,az,
39428,il,chicago
39441,ny,new york
39449,oh,
39451,oh,columbus
39452,oh,columbus
39453,oh,columbus
39457,ca,
39460,ca,los angeles
39463,ny,new york
39466,or,portland
39473,or,portland
39475,ca,
39476,co,denver
39481,ri,
39484,ca,
39487,ny,new york
39488,tx,
39498,wi,
39502,ca,
39503,ca,
39504,or,portland
39526,tx,
39527,or,portland
39528,il,chicago
39538,ca,san francisco
39541,dc,washington
39549,ca,
39553,ca,
39558,ri,
39573,ca,san francisco
39584,ca,
39586,ca,los angeles
39594,ca,
39595,ca,
39596,ca,
39597,ca,
39600,ca,
39602,ut,
39605,il,chicago
39609,ca,
39611,pa,philadelphia
39612,ny,new york
39619,nj,
39624,ga,
39628,va,
39629,fl,
39634,tn,memphis
39645,tn,memphis
39648,ny,new york
39670,tx,austin
39683,ca,
39684,ca,
39685,ca,
39686,ca,
39687,ca,
39699,ca,
39700,ca,
39703,ca,
39716,az,
39717,ca,
39728,tx,houston
39730,tx,houston
39732,ca,san francisco
39734,ca,san francisco
39736,tn,
39748,ny,new york
39761,tn,memphis
39774,pa,philadelphia
39777,az,
39784,ny,new york
39790,dc,washington
39791,ny,
39797,nj,
39801,tx,dallas
39802,az,
39805,az,
39808,ny,new york
39831,tx,austin
39834,nv,las vegas
39836,tx,dallas
39864,tx,dallas
39878,il,chicago
39900,ny,new york
39914,ri,
39921,ny,
39930,pa,philadelphia
39935,ca,los angeles
39938,ny,new york
39940,ny,
39941,ca,
39945,tx,dallas
39961,il,chicago
39972,dc,washington
39974,az,
39977,ca,los angeles
39980,dc,washington
39981,ri,
40002,mn,
40007,ca,san francisco
40008,ca,san francisco
40020,dc,washington
40041,nj,
40044,il,chicago
40060,ca,
40062,ca,
40063,ca,
40064,ca,
40065,ca,
40096,va,
40117,nj,
40130,in,indianapolis
40144,nj,
40148,ca,los angeles
40149,oh,columbus
40159,md,
40166,tx,houston
40204,az,
40219,ca,
40252,ca,
40254,ca,san francisco
40271,ca,san jose
40274,ca,
40295,fl,
40299,ca,
40300,ca,
40301,ca,
40302,ca,
40303,ca,
40311,pa,philadelphia
40320,tx,houston
40345,pr,
40374,hi,
40376,ca,los angeles
40381,ca,
40389,ct,
40410,ca,
40416,wi,
40421,oh,columbus
40437,or,portland
40449,ca,los angeles
40461,nj,
40469,tx,
40480,az,phoenix
40485,az,phoenix
40486,az,phoenix
40490,az,phoenix
40495,az,phoenix
40496,az,phoenix
40497,az,phoenix
40498,az,phoenix
40499,az,phoenix
40500,az,phoenix
40502,az,phoenix
40504,az,phoenix
40507,az,phoenix
40508,az,phoenix
40511,ca,los angeles
40551,az,phoenix
40558,tx,
40564,mo,
40568,mo,
40630,ny,
40637,va,
40644,oh,
40653,co,
40656,ca,los angeles
40659,ca,
40664,oh,columbus
40665,oh,columbus
40666,oh,columbus
40685,ca,san diego
40686,co,denver
40697,ca,
40698,la,los angeles
40718,wa,washington
40725,ca,
40741,az,
40742,ia,
40760,sc,
40769,ca,los angeles
40777,ca,
40785,ca,los angeles
40786,ca,
40793,ca,san diego
40794,ca,
40800,fl,
40817,az,
40838,ca,
40841,va,
40843,ny,
40847,fl,
40858,mi,
40866,nv,las vegas
40878,ca,san diego
40883,ut,
40887,ca,san francisco
40889,ca,
40901,ut,
40906,ca,los angeles
40907,ma,
40909,ca,
40914,ca,los angeles
40917,ca,
40939,tx,
40942,co,denver
40950,tx,
40953,nv,las vegas
40956,tn,
40961,ia,
40964,ca,los angeles
40981,co,denver
40983,fl,
40985,fl,
40989,nv,las vegas
40993,ny,new york
40994,la,los angeles
40995,ca,
41005,il,chicago
41006,az,phoenix
41019,ny,new york
41029,tx,el paso
41032,az,phoenix
41048,fl,
41058,dc,washington
41065,ut,
41066,ny,new york
41068,ca,los angeles
41070,ca,san francisco
41072,ny,
41089,pa,philadelphia
41091,ga,
41098,ca,san francisco
41108,mi,
41110,ny,new york
41111,ny,new york
41120,fl,
41129,ny,new york
41131,ar,
41140,dc,washington
41147,ny,new york
41148,ny,new york
41150,or,portland
41170,fl,
41171,ma,boston
41172,ga,
41198,ca,san francisco
41201,md,baltimore
41202,ca,
41205,ca,
41208,nj,
41210,nj,
41212,ga,
41218,ca,
41220,nv,
41223,co,denver
41228,tx,san antonio
41229,tx,san antonio
41239,ca,los angeles
41240,nc,
41245,nv,las vegas
41246,ca,los angeles
41250,wa,seattle
41260,ca,los angeles
41270,nc,
41290,wa,
41293,ca,san francisco
41308,wa,washington
41319,ca,los angeles
41334,nc,
41339,fl,
41341,ga,
41347,wi,
41348,ca,los angeles
41349,pa,
41353,ca,
41364,ca,
41366,or,portland
41369,ca,
41370,az,phoenix
41372,ga,
41373,md,baltimore
41378,tn,
41379,ca,
41381,nc,
41382,ky,
41388,pr,
41390,mi,
41395,tx,
41396,ca,
41398,ca,
41404,ca,los angeles
41406,ca,
41407,tx,austin
41414,ca,
41415,ca,
41424,ca,
41429,il,chicago
41433,co,denver
41434,co,denver
41435,or,portland
41439,md,baltimore
41450,tx,
41453,ca,san jose
41456,tx,
41460,nc,
41469,ga,
41471,az,
41486,nc,
41496,tn,memphis
41497,ca,los angeles
41499,ga,
41508,nj,
41512,wi,
41514,az,phoenix
41518,ca,san diego
41521,wi,
41523,va,
41524,az,
41526,az,phoenix
41527,me,
41529,ca,
41533,tn,memphis
41535,la,
41536,ca,
41539,md,
41550,ca,
41551,ca,
41554,hi,
41559,ca,
41561,ca,
41564,ca,san francisco
41567,ca,san francisco
41575,ca,
41578,ca,
41580,ca,
41581,ut,
41582,ca,
41583,ca,los angeles
41584,de,
41585,nc,
41593,fl,
41594,ca,los angeles
41596,ca,
41600,dc,washington
41608,il,chicago
41611,ny,new york
41615,nh,
41621,ok,
41625,ca,los angeles
41629,tn,memphis
41631,ny,
41632,nc,
41637,il,chicago
41638,ny,new york
41641,al,
41648,il,chicago
41653,tx,
41654,ny,new york
41658,ga,
41662,ca,san francisco
41667,il,chicago
41673,va,
41679,mi,
41688,il,chicago
41689,ny,new york
41691,fl,
41692,oh,columbus
41693,fl,
41694,fl,
41695,fl,
41709,ca,los angeles
41715,nj,
41720,oh,columbus
41722,oh,columbus
41727,ca,
41733,ga,
41736,ca,
41737,ca,
41738,ca,
41739,ca,
41740,ca,
41742,mi,
41743,ca,
41746,ut,
41754,fl,
41755,ca,los angeles
41756,ny,new york
41759,ca,
41765,fl,
41771,mi,
41774,ut,
41776,ga,
41779,ca,
41781,ca,
41783,ca,san diego
41791,mo,
41792,ca,los angeles
41794,ca,
41795,dc,washington
41796,dc,washington
41804,fl,
41806,ca,san diego
41808,ca,
41810,mi,
41813,nc,
41816,hi,
41822,ga,
41829,tn,
41831,oh,
41839,ca,
41840,ca,
41842,il,chicago
41859,nv,las vegas
41863,sc,
41866,oh,
41871,nc,
41887,ny,new york
41888,ca,
41889,ny,new york
41900,va,
41905,dc,washington
41914,tx,austin
41916,tx,austin
41917,pa,philadelphia
41928,fl,
41939,nj,
41942,ny,new york
41951,ca,
41953,ga,
41958,dc,
41959,ca,
41961,pa,philadelphia
41967,ga,
41977,ut,
41978,ny,new york
41985,ny,new york
41988,dc,washington
42011,wi,
42027,tx,
42028,wi,
42033,tn,memphis
42034,ca,
42040,ca,los angeles
42047,or,portland
42053,ca,
42064,ca,
42065,ct,
42073,nc,
42082,ma,boston
42091,nv,las vegas
42094,ny,new york
42095,ca,
42096,ca,
42097,ca,
42098,ca,
42099,ca,
42101,ca,
42102,ca,los angeles
42106,co,denver
42110,nv,las vegas
42116,nc,
42117,oh,columbus
42145,nj,
42149,pa,philadelphia
42154,mn,
42162,ga,
42163,ca,
42164,ca,
42166,wa,seattle
42177,ut,
42178,ca,
42179,co,denver
42190,fl,jacksonville
42193,ny,new york
42204,il,chicago
42206,dc,washington
42212,oh,
42218,co,denver
